,Entity,Code,Year,Population (historical)
3802,Austria,AUT,1988,7585347
3803,Austria,AUT,1989,7620406
3804,Austria,AUT,1990,7679626
3805,Austria,AUT,1991,7757140
3806,Austria,AUT,1992,7842716
3807,Austria,AUT,1993,7907492
3808,Austria,AUT,1994,7938156
3809,Austria,AUT,1995,7950322
3810,Austria,AUT,1996,7960918
3811,Austria,AUT,1997,7969802
3812,Austria,AUT,1998,7978465
3813,Austria,AUT,1999,7993895
3814,Austria,AUT,2000,8012929
3815,Austria,AUT,2001,8042232
3816,Austria,AUT,2002,8081638
3817,Austria,AUT,2003,8122605
3818,Austria,AUT,2004,8173494
3819,Austria,AUT,2005,8229204
3820,Austria,AUT,2006,8269902
3821,Austria,AUT,2007,8296949
3822,Austria,AUT,2008,8323250
3823,Austria,AUT,2009,8345072
3824,Austria,AUT,2010,8365087
3825,Austria,AUT,2011,8393272
3826,Austria,AUT,2012,8431598
3827,Austria,AUT,2013,8481411
3828,Austria,AUT,2014,8547812
3829,Austria,AUT,2015,8644037
3830,Austria,AUT,2016,8737920
3831,Austria,AUT,2017,8798780
3832,Austria,AUT,2018,8841652
3833,Austria,AUT,2019,8880875
3834,Austria,AUT,2020,8921402
3835,Austria,AUT,2021,8967053
3836,Austria,AUT,2022,9064679
3837,Austria,AUT,2023,9130434
3838,Azerbaijan,AZE,-10000,20584
3839,Azerbaijan,AZE,-9000,24015
3840,Azerbaijan,AZE,-8000,28017
3841,Azerbaijan,AZE,-7000,32687
3842,Azerbaijan,AZE,-6000,38135
3843,Azerbaijan,AZE,-5000,44491
3844,Azerbaijan,AZE,-4000,51906
3845,Azerbaijan,AZE,-3000,60557
3846,Azerbaijan,AZE,-2000,70650
3847,Azerbaijan,AZE,-1000,82425
3848,Azerbaijan,AZE,0,96163
3849,Azerbaijan,AZE,100,103032
3850,Azerbaijan,AZE,200,110391
3851,Azerbaijan,AZE,300,118277
3852,Azerbaijan,AZE,400,126725
3853,Azerbaijan,AZE,500,135777
3854,Azerbaijan,AZE,600,145475
3855,Azerbaijan,AZE,700,155866
3856,Azerbaijan,AZE,800,167000
3857,Azerbaijan,AZE,900,176500
3858,Azerbaijan,AZE,1000,186000
3859,Azerbaijan,AZE,1100,279000
3860,Azerbaijan,AZE,1200,372000
3861,Azerbaijan,AZE,1300,465000
3862,Azerbaijan,AZE,1400,372000
3863,Azerbaijan,AZE,1500,465000
3864,Azerbaijan,AZE,1600,558000
3865,Azerbaijan,AZE,1700,651000
3866,Azerbaijan,AZE,1710,428813
3867,Azerbaijan,AZE,1720,464548
3868,Azerbaijan,AZE,1730,503260
3869,Azerbaijan,AZE,1740,545199
3870,Azerbaijan,AZE,1750,590632
3871,Azerbaijan,AZE,1760,639851
3872,Azerbaijan,AZE,1770,693172
3873,Azerbaijan,AZE,1780,750937
3874,Azerbaijan,AZE,1790,813515
3875,Azerbaijan,AZE,1800,879960
3876,Azerbaijan,AZE,1801,879960
3877,Azerbaijan,AZE,1802,879960
3878,Azerbaijan,AZE,1803,879960
3879,Azerbaijan,AZE,1804,879960
3880,Azerbaijan,AZE,1805,879960
3881,Azerbaijan,AZE,1806,879960
3882,Azerbaijan,AZE,1807,879960
3883,Azerbaijan,AZE,1808,879960
3884,Azerbaijan,AZE,1809,879960
3885,Azerbaijan,AZE,1810,879960
3886,Azerbaijan,AZE,1811,879960
3887,Azerbaijan,AZE,1812,879960
3888,Azerbaijan,AZE,1813,879960
3889,Azerbaijan,AZE,1814,879960
3890,Azerbaijan,AZE,1815,879960
3891,Azerbaijan,AZE,1816,879960
3892,Azerbaijan,AZE,1817,879960
3893,Azerbaijan,AZE,1818,879960
3894,Azerbaijan,AZE,1819,881575
3895,Azerbaijan,AZE,1820,884820
3896,Azerbaijan,AZE,1821,889709
3897,Azerbaijan,AZE,1822,896259
3898,Azerbaijan,AZE,1823,904484
3899,Azerbaijan,AZE,1824,912784
3900,Azerbaijan,AZE,1825,921160
3901,Azerbaijan,AZE,1826,929613
3902,Azerbaijan,AZE,1827,938144
3903,Azerbaijan,AZE,1828,946753
3904,Azerbaijan,AZE,1829,955441
3905,Azerbaijan,AZE,1830,964208
3906,Azerbaijan,AZE,1831,973057
3907,Azerbaijan,AZE,1832,981986
3908,Azerbaijan,AZE,1833,990997
3909,Azerbaijan,AZE,1834,1000091
3910,Azerbaijan,AZE,1835,1009269
3911,Azerbaijan,AZE,1836,1018530
3912,Azerbaijan,AZE,1837,1027877
3913,Azerbaijan,AZE,1838,1037309
3914,Azerbaijan,AZE,1839,1046828
3915,Azerbaijan,AZE,1840,1056435
3916,Azerbaijan,AZE,1841,1066129
3917,Azerbaijan,AZE,1842,1075913
3918,Azerbaijan,AZE,1843,1085786
3919,Azerbaijan,AZE,1844,1095750
3920,Azerbaijan,AZE,1845,1105805
3921,Azerbaijan,AZE,1846,1115953
3922,Azerbaijan,AZE,1847,1126193
3923,Azerbaijan,AZE,1848,1136528
3924,Azerbaijan,AZE,1849,1146957
3925,Azerbaijan,AZE,1850,1157483
3926,Azerbaijan,AZE,1851,1169516
3927,Azerbaijan,AZE,1852,1181674
3928,Azerbaijan,AZE,1853,1193956
3929,Azerbaijan,AZE,1854,1206363
3930,Azerbaijan,AZE,1855,1218898
3931,Azerbaijan,AZE,1856,1231562
3932,Azerbaijan,AZE,1857,1244355
3933,Azerbaijan,AZE,1858,1257279
3934,Azerbaijan,AZE,1859,1270336
3935,Azerbaijan,AZE,1860,1283526
3936,Azerbaijan,AZE,1861,1296852
3937,Azerbaijan,AZE,1862,1310314
3938,Azerbaijan,AZE,1863,1323914
3939,Azerbaijan,AZE,1864,1337653
3940,Azerbaijan,AZE,1865,1351533
3941,Azerbaijan,AZE,1866,1365555
3942,Azerbaijan,AZE,1867,1379721
3943,Azerbaijan,AZE,1868,1394031
3944,Azerbaijan,AZE,1869,1408488
3945,Azerbaijan,AZE,1870,1423093
3946,Azerbaijan,AZE,1871,1437847
3947,Azerbaijan,AZE,1872,1452753
3948,Azerbaijan,AZE,1873,1467810
3949,Azerbaijan,AZE,1874,1483022
3950,Azerbaijan,AZE,1875,1498389
3951,Azerbaijan,AZE,1876,1513914
3952,Azerbaijan,AZE,1877,1529597
3953,Azerbaijan,AZE,1878,1545441
3954,Azerbaijan,AZE,1879,1561446
3955,Azerbaijan,AZE,1880,1577616
3956,Azerbaijan,AZE,1881,1593950
3957,Azerbaijan,AZE,1882,1610451
3958,Azerbaijan,AZE,1883,1627121
3959,Azerbaijan,AZE,1884,1643962
3960,Azerbaijan,AZE,1885,1660974
3961,Azerbaijan,AZE,1886,1678160
3962,Azerbaijan,AZE,1887,1695522
3963,Azerbaijan,AZE,1888,1713061
3964,Azerbaijan,AZE,1889,1730779
3965,Azerbaijan,AZE,1890,1748679
3966,Azerbaijan,AZE,1891,1766760
3967,Azerbaijan,AZE,1892,1785027
3968,Azerbaijan,AZE,1893,1803480
3969,Azerbaijan,AZE,1894,1822121
3970,Azerbaijan,AZE,1895,1840953
3971,Azerbaijan,AZE,1896,1859976
3972,Azerbaijan,AZE,1897,1879194
3973,Azerbaijan,AZE,1898,1898608
3974,Azerbaijan,AZE,1899,1918220
3975,Azerbaijan,AZE,1900,1938032
3976,Azerbaijan,AZE,1901,1958047
3977,Azerbaijan,AZE,1902,1978265
3978,Azerbaijan,AZE,1903,1998689
3979,Azerbaijan,AZE,1904,2019322
3980,Azerbaijan,AZE,1905,2040165
3981,Azerbaijan,AZE,1906,2061221
3982,Azerbaijan,AZE,1907,2082491
3983,Azerbaijan,AZE,1908,2103978
3984,Azerbaijan,AZE,1909,2125684
3985,Azerbaijan,AZE,1910,2147611
3986,Azerbaijan,AZE,1911,2169762
3987,Azerbaijan,AZE,1912,2192138
3988,Azerbaijan,AZE,1913,2214742
3989,Azerbaijan,AZE,1914,2237577
3990,Azerbaijan,AZE,1915,2260644
3991,Azerbaijan,AZE,1916,2283946
3992,Azerbaijan,AZE,1917,2307485
3993,Azerbaijan,AZE,1918,2328660
3994,Azerbaijan,AZE,1919,2350030
3995,Azerbaijan,AZE,1920,2371595
3996,Azerbaijan,AZE,1921,2393358
3997,Azerbaijan,AZE,1922,2415321
3998,Azerbaijan,AZE,1923,2437485
3999,Azerbaijan,AZE,1924,2459853
4000,Azerbaijan,AZE,1925,2482426
4001,Azerbaijan,AZE,1926,2505207
4002,Azerbaijan,AZE,1927,2528196
4003,Azerbaijan,AZE,1928,2551396
4004,Azerbaijan,AZE,1929,2574809
4005,Azerbaijan,AZE,1930,2598437
4006,Azerbaijan,AZE,1931,2622282
4007,Azerbaijan,AZE,1932,2646346
4008,Azerbaijan,AZE,1933,2670630
4009,Azerbaijan,AZE,1934,2695138
4010,Azerbaijan,AZE,1935,2719870
4011,Azerbaijan,AZE,1936,2744829
4012,Azerbaijan,AZE,1937,2770017
4013,Azerbaijan,AZE,1938,2795437
4014,Azerbaijan,AZE,1939,2821089
4015,Azerbaijan,AZE,1940,2846977
4016,Azerbaijan,AZE,1941,2873103
4017,Azerbaijan,AZE,1942,2899468
4018,Azerbaijan,AZE,1943,2926076
4019,Azerbaijan,AZE,1944,2952927
4020,Azerbaijan,AZE,1945,2980025
4021,Azerbaijan,AZE,1946,3007371
4022,Azerbaijan,AZE,1947,3034969
4023,Azerbaijan,AZE,1948,3062820
4024,Azerbaijan,AZE,1949,3103980
4025,Azerbaijan,AZE,1950,3131978
4026,Azerbaijan,AZE,1951,3187157
4027,Azerbaijan,AZE,1952,3247007
4028,Azerbaijan,AZE,1953,3312611
4029,Azerbaijan,AZE,1954,3384707
4030,Azerbaijan,AZE,1955,3464090
4031,Azerbaijan,AZE,1956,3551390
4032,Azerbaijan,AZE,1957,3646867
4033,Azerbaijan,AZE,1958,3750702
4034,Azerbaijan,AZE,1959,3862828
4035,Azerbaijan,AZE,1960,3982710
4036,Azerbaijan,AZE,1961,4108981
4037,Azerbaijan,AZE,1962,4239411
4038,Azerbaijan,AZE,1963,4372047
4039,Azerbaijan,AZE,1964,4503659
4040,Azerbaijan,AZE,1965,4630315
4041,Azerbaijan,AZE,1966,4751910
4042,Azerbaijan,AZE,1967,4867309
4043,Azerbaijan,AZE,1968,4976488
4044,Azerbaijan,AZE,1969,5081769
4045,Azerbaijan,AZE,1970,5183827
4046,Azerbaijan,AZE,1971,5283500
4047,Azerbaijan,AZE,1972,5380920
4048,Azerbaijan,AZE,1973,5476614
4049,Azerbaijan,AZE,1974,5572229
4050,Azerbaijan,AZE,1975,5669260
4051,Azerbaijan,AZE,1976,5791042
4052,Azerbaijan,AZE,1977,5937643
4053,Azerbaijan,AZE,1978,6075082
4054,Azerbaijan,AZE,1979,6187137
4055,Azerbaijan,AZE,1980,6284707
4056,Azerbaijan,AZE,1981,6385606
4057,Azerbaijan,AZE,1982,6491435
4058,Azerbaijan,AZE,1983,6602332
4059,Azerbaijan,AZE,1984,6706289
4060,Azerbaijan,AZE,1985,6799822
4061,Azerbaijan,AZE,1986,6891349
4062,Azerbaijan,AZE,1987,6977657
4063,Azerbaijan,AZE,1988,7081403
4064,Azerbaijan,AZE,1989,7167583
4065,Azerbaijan,AZE,1990,7231085
4066,Azerbaijan,AZE,1991,7314314
4067,Azerbaijan,AZE,1992,7405779
4068,Azerbaijan,AZE,1993,7504118
4069,Azerbaijan,AZE,1994,7608896
4070,Azerbaijan,AZE,1995,7719283
4071,Azerbaijan,AZE,1996,7830982
4072,Azerbaijan,AZE,1997,7936220
4073,Azerbaijan,AZE,1998,8025808
4074,Azerbaijan,AZE,1999,8100472
4075,Azerbaijan,AZE,2000,8174783
4076,Azerbaijan,AZE,2001,8251776
4077,Azerbaijan,AZE,2002,8326141
4078,Azerbaijan,AZE,2003,8400529
4079,Azerbaijan,AZE,2004,8489875
4080,Azerbaijan,AZE,2005,8597248
4081,Azerbaijan,AZE,2006,8711380
4082,Azerbaijan,AZE,2007,8828316
4083,Azerbaijan,AZE,2008,8942637
4084,Azerbaijan,AZE,2009,9046336
4085,Azerbaijan,AZE,2010,9146852
4086,Azerbaijan,AZE,2011,9256154
4087,Azerbaijan,AZE,2012,9376181
4088,Azerbaijan,AZE,2013,9504417
4089,Azerbaijan,AZE,2014,9631136
4090,Azerbaijan,AZE,2015,9752859
4091,Azerbaijan,AZE,2016,9868434
4092,Azerbaijan,AZE,2017,9968511
4093,Azerbaijan,AZE,2018,10039778
4094,Azerbaijan,AZE,2019,10110486
4095,Azerbaijan,AZE,2020,10181736
4096,Azerbaijan,AZE,2021,10234373
4097,Azerbaijan,AZE,2022,10295307
4098,Azerbaijan,AZE,2023,10318210
4099,Bahamas,BHS,-9000,1
4100,Bahamas,BHS,-8000,4
4101,Bahamas,BHS,-7000,8
4102,Bahamas,BHS,-6000,17
4103,Bahamas,BHS,-5000,35
4104,Bahamas,BHS,-4000,71
4105,Bahamas,BHS,-3000,143
4106,Bahamas,BHS,-2000,287
4107,Bahamas,BHS,-1000,574
4108,Bahamas,BHS,0,1148
4109,Bahamas,BHS,100,1252
4110,Bahamas,BHS,200,1366
4111,Bahamas,BHS,300,1490
4112,Bahamas,BHS,400,1626
4113,Bahamas,BHS,500,1774
4114,Bahamas,BHS,600,1935
4115,Bahamas,BHS,700,2111
4116,Bahamas,BHS,800,2303
4117,Bahamas,BHS,900,2513
4118,Bahamas,BHS,1000,2741
4119,Bahamas,BHS,1100,2990
4120,Bahamas,BHS,1200,3262
4121,Bahamas,BHS,1300,3559
4122,Bahamas,BHS,1400,3882
4123,Bahamas,BHS,1500,4235
4124,Bahamas,BHS,1600,4620
4125,Bahamas,BHS,1700,5040
4126,Bahamas,BHS,1710,5535
4127,Bahamas,BHS,1720,6077
4128,Bahamas,BHS,1730,6673
4129,Bahamas,BHS,1740,7327
4130,Bahamas,BHS,1750,8046
4131,Bahamas,BHS,1760,8835
4132,Bahamas,BHS,1770,9701
4133,Bahamas,BHS,1780,10652
4134,Bahamas,BHS,1790,11696
4135,Bahamas,BHS,1800,27350
4136,Bahamas,BHS,1801,27350
4137,Bahamas,BHS,1802,27350
4138,Bahamas,BHS,1803,27350
4139,Bahamas,BHS,1804,27350
4140,Bahamas,BHS,1805,27350
4141,Bahamas,BHS,1806,27350
4142,Bahamas,BHS,1807,27350
4143,Bahamas,BHS,1808,27350
4144,Bahamas,BHS,1809,27350
4145,Bahamas,BHS,1810,27350
4146,Bahamas,BHS,1811,27350
4147,Bahamas,BHS,1812,27350
4148,Bahamas,BHS,1813,27350
4149,Bahamas,BHS,1814,27350
4150,Bahamas,BHS,1815,27350
4151,Bahamas,BHS,1816,27350
4152,Bahamas,BHS,1817,27350
4153,Bahamas,BHS,1818,27350
4154,Bahamas,BHS,1819,27354
4155,Bahamas,BHS,1820,27363
4156,Bahamas,BHS,1821,27376
4157,Bahamas,BHS,1822,27393
4158,Bahamas,BHS,1823,27414
4159,Bahamas,BHS,1824,27436
4160,Bahamas,BHS,1825,27457
4161,Bahamas,BHS,1826,27479
4162,Bahamas,BHS,1827,27500
4163,Bahamas,BHS,1828,27522
4164,Bahamas,BHS,1829,27543
4165,Bahamas,BHS,1830,27565
4166,Bahamas,BHS,1831,27587
4167,Bahamas,BHS,1832,27608
4168,Bahamas,BHS,1833,27630
4169,Bahamas,BHS,1834,27651
4170,Bahamas,BHS,1835,27673
4171,Bahamas,BHS,1836,27695
4172,Bahamas,BHS,1837,27716
4173,Bahamas,BHS,1838,27738
4174,Bahamas,BHS,1839,27760
4175,Bahamas,BHS,1840,27782
4176,Bahamas,BHS,1841,27803
4177,Bahamas,BHS,1842,27825
4178,Bahamas,BHS,1843,27847
4179,Bahamas,BHS,1844,27869
4180,Bahamas,BHS,1845,27891
4181,Bahamas,BHS,1846,27912
4182,Bahamas,BHS,1847,27934
4183,Bahamas,BHS,1848,27956
4184,Bahamas,BHS,1849,28100
4185,Bahamas,BHS,1850,28369
4186,Bahamas,BHS,1851,28820
4187,Bahamas,BHS,1852,29403
4188,Bahamas,BHS,1853,30124
4189,Bahamas,BHS,1854,30861
4190,Bahamas,BHS,1855,31617
4191,Bahamas,BHS,1856,32391
4192,Bahamas,BHS,1857,33184
4193,Bahamas,BHS,1858,33996
4194,Bahamas,BHS,1859,34745
4195,Bahamas,BHS,1860,35428
4196,Bahamas,BHS,1861,36041
4197,Bahamas,BHS,1862,36583
4198,Bahamas,BHS,1863,37049
4199,Bahamas,BHS,1864,37521
4200,Bahamas,BHS,1865,38000
4201,Bahamas,BHS,1866,38484
4202,Bahamas,BHS,1867,38974
4203,Bahamas,BHS,1868,39470
4204,Bahamas,BHS,1869,39983
4205,Bahamas,BHS,1870,40512
4206,Bahamas,BHS,1871,41059
4207,Bahamas,BHS,1872,41623
4208,Bahamas,BHS,1873,42204
4209,Bahamas,BHS,1874,42794
4210,Bahamas,BHS,1875,43392
4211,Bahamas,BHS,1876,43998
4212,Bahamas,BHS,1877,44612
4213,Bahamas,BHS,1878,45235
4214,Bahamas,BHS,1879,45835
4215,Bahamas,BHS,1880,46411
4216,Bahamas,BHS,1881,46962
4217,Bahamas,BHS,1882,47489
4218,Bahamas,BHS,1883,47989
4219,Bahamas,BHS,1884,48495
4220,Bahamas,BHS,1885,49006
4221,Bahamas,BHS,1886,49522
4222,Bahamas,BHS,1887,50043
4223,Bahamas,BHS,1888,50570
4224,Bahamas,BHS,1889,51134
4225,Bahamas,BHS,1890,51736
4226,Bahamas,BHS,1891,52378
4227,Bahamas,BHS,1892,53060
4228,Bahamas,BHS,1893,53782
4229,Bahamas,BHS,1894,54515
4230,Bahamas,BHS,1895,55257
4231,Bahamas,BHS,1896,56010
4232,Bahamas,BHS,1897,56772
4233,Bahamas,BHS,1898,57544
4234,Bahamas,BHS,1899,58230
4235,Bahamas,BHS,1900,58828
4236,Bahamas,BHS,1901,59335
4237,Bahamas,BHS,1902,59751
4238,Bahamas,BHS,1903,60072
4239,Bahamas,BHS,1904,60394
4240,Bahamas,BHS,1905,60718
4241,Bahamas,BHS,1906,61044
4242,Bahamas,BHS,1907,61371
4243,Bahamas,BHS,1908,61700
4244,Bahamas,BHS,1909,61917
4245,Bahamas,BHS,1910,62021
4246,Bahamas,BHS,1911,62013
4247,Bahamas,BHS,1912,61891
4248,Bahamas,BHS,1913,61655
4249,Bahamas,BHS,1914,61420
4250,Bahamas,BHS,1915,61186
4251,Bahamas,BHS,1916,60953
4252,Bahamas,BHS,1917,60720
4253,Bahamas,BHS,1918,60387
4254,Bahamas,BHS,1919,60270
4255,Bahamas,BHS,1920,60371
4256,Bahamas,BHS,1921,60692
4257,Bahamas,BHS,1922,61233
4258,Bahamas,BHS,1923,61998
4259,Bahamas,BHS,1924,62772
4260,Bahamas,BHS,1925,63555
4261,Bahamas,BHS,1926,64348
4262,Bahamas,BHS,1927,65152
4263,Bahamas,BHS,1928,65965
4264,Bahamas,BHS,1929,66810
4265,Bahamas,BHS,1930,67687
4266,Bahamas,BHS,1931,68598
4267,Bahamas,BHS,1932,69542
4268,Bahamas,BHS,1933,70521
4269,Bahamas,BHS,1934,71513
4270,Bahamas,BHS,1935,72520
4271,Bahamas,BHS,1936,73540
4272,Bahamas,BHS,1937,74575
4273,Bahamas,BHS,1938,75625
4274,Bahamas,BHS,1939,76504
4275,Bahamas,BHS,1940,77209
4276,Bahamas,BHS,1941,77738
4277,Bahamas,BHS,1942,78088
4278,Bahamas,BHS,1943,78256
4279,Bahamas,BHS,1944,78425
4280,Bahamas,BHS,1945,78593
4281,Bahamas,BHS,1946,78762
4282,Bahamas,BHS,1947,78932
4283,Bahamas,BHS,1948,79101
4284,Bahamas,BHS,1949,79993
4285,Bahamas,BHS,1950,83504
4286,Bahamas,BHS,1951,84604
4287,Bahamas,BHS,1952,86174
4288,Bahamas,BHS,1953,88252
4289,Bahamas,BHS,1954,90840
4290,Bahamas,BHS,1955,93933
4291,Bahamas,BHS,1956,97520
4292,Bahamas,BHS,1957,101549
4293,Bahamas,BHS,1958,106005
4294,Bahamas,BHS,1959,110929
4295,Bahamas,BHS,1960,116327
4296,Bahamas,BHS,1961,122209
4297,Bahamas,BHS,1962,128506
4298,Bahamas,BHS,1963,135099
4299,Bahamas,BHS,1964,141538
4300,Bahamas,BHS,1965,147967
4301,Bahamas,BHS,1966,154882
4302,Bahamas,BHS,1967,162278
4303,Bahamas,BHS,1968,170101
4304,Bahamas,BHS,1969,177993
4305,Bahamas,BHS,1970,184995
4306,Bahamas,BHS,1971,190869
4307,Bahamas,BHS,1972,196059
4308,Bahamas,BHS,1973,200799
4309,Bahamas,BHS,1974,205355
4310,Bahamas,BHS,1975,209895
4311,Bahamas,BHS,1976,214518
4312,Bahamas,BHS,1977,219171
4313,Bahamas,BHS,1978,223771
4314,Bahamas,BHS,1979,228243
4315,Bahamas,BHS,1980,232539
4316,Bahamas,BHS,1981,236626
4317,Bahamas,BHS,1982,240623
4318,Bahamas,BHS,1983,244717
4319,Bahamas,BHS,1984,248878
4320,Bahamas,BHS,1985,253169
4321,Bahamas,BHS,1986,257547
4322,Bahamas,BHS,1987,261948
4323,Bahamas,BHS,1988,266457
4324,Bahamas,BHS,1989,271186
4325,Bahamas,BHS,1990,275955
4326,Bahamas,BHS,1991,280745
4327,Bahamas,BHS,1992,285938
4328,Bahamas,BHS,1993,291348
4329,Bahamas,BHS,1994,296520
4330,Bahamas,BHS,1995,301470
4331,Bahamas,BHS,1996,306282
4332,Bahamas,BHS,1997,310914
4333,Bahamas,BHS,1998,315375
4334,Bahamas,BHS,1999,319623
4335,Bahamas,BHS,2000,323846
4336,Bahamas,BHS,2001,327846
4337,Bahamas,BHS,2002,331625
4338,Bahamas,BHS,2003,335625
4339,Bahamas,BHS,2004,339794
4340,Bahamas,BHS,2005,343905
4341,Bahamas,BHS,2006,348385
4342,Bahamas,BHS,2007,353342
4343,Bahamas,BHS,2008,358133
4344,Bahamas,BHS,2009,362807
4345,Bahamas,BHS,2010,367482
4346,Bahamas,BHS,2011,371738
4347,Bahamas,BHS,2012,375474
4348,Bahamas,BHS,2013,378957
4349,Bahamas,BHS,2014,382311
4350,Bahamas,BHS,2015,385355
4351,Bahamas,BHS,2016,388060
4352,Bahamas,BHS,2017,390497
4353,Bahamas,BHS,2018,392718
4354,Bahamas,BHS,2019,394684
4355,Bahamas,BHS,2020,395874
4356,Bahamas,BHS,2021,396381
4357,Bahamas,BHS,2022,397544
4358,Bahamas,BHS,2023,399452
4359,Bahrain,BHR,-10000,77
4360,Bahrain,BHR,-9000,115
4361,Bahrain,BHR,-8000,173
4362,Bahrain,BHR,-7000,260
4363,Bahrain,BHR,-6000,391
4364,Bahrain,BHR,-5000,586
4365,Bahrain,BHR,-4000,880
4366,Bahrain,BHR,-3000,1320
4367,Bahrain,BHR,-2000,1980
4368,Bahrain,BHR,-1000,2971
4369,Bahrain,BHR,0,4456
4370,Bahrain,BHR,100,4952
4371,Bahrain,BHR,200,5502
4372,Bahrain,BHR,300,6113
4373,Bahrain,BHR,400,6792
4374,Bahrain,BHR,500,7547
4375,Bahrain,BHR,600,8386
4376,Bahrain,BHR,700,9318
4377,Bahrain,BHR,800,10353
4378,Bahrain,BHR,900,11503
4379,Bahrain,BHR,1000,12782
4380,Bahrain,BHR,1100,14202
4381,Bahrain,BHR,1200,15780
4382,Bahrain,BHR,1300,17533
4383,Bahrain,BHR,1400,19482
4384,Bahrain,BHR,1500,21646
4385,Bahrain,BHR,1600,24052
4386,Bahrain,BHR,1700,26724
4387,Bahrain,BHR,1710,28060
4388,Bahrain,BHR,1720,29463
4389,Bahrain,BHR,1730,30936
4390,Bahrain,BHR,1740,32483
4391,Bahrain,BHR,1750,34107
4392,Bahrain,BHR,1760,35813
4393,Bahrain,BHR,1770,37603
4394,Bahrain,BHR,1780,39484
4395,Bahrain,BHR,1790,41458
4396,Bahrain,BHR,1800,64474
4397,Bahrain,BHR,1801,64474
4398,Bahrain,BHR,1802,64474
4399,Bahrain,BHR,1803,64474
4400,Bahrain,BHR,1804,64474
4401,Bahrain,BHR,1805,64474
4402,Bahrain,BHR,1806,64474
4403,Bahrain,BHR,1807,64474
4404,Bahrain,BHR,1808,64474
4405,Bahrain,BHR,1809,64474
4406,Bahrain,BHR,1810,64474
4407,Bahrain,BHR,1811,64474
4408,Bahrain,BHR,1812,64474
4409,Bahrain,BHR,1813,64474
4410,Bahrain,BHR,1814,64474
4411,Bahrain,BHR,1815,64474
4412,Bahrain,BHR,1816,64474
4413,Bahrain,BHR,1817,64474
4414,Bahrain,BHR,1818,64474
4415,Bahrain,BHR,1819,64474
4416,Bahrain,BHR,1820,64474
4417,Bahrain,BHR,1821,64474
4418,Bahrain,BHR,1822,64474
4419,Bahrain,BHR,1823,64474
4420,Bahrain,BHR,1824,64474
4421,Bahrain,BHR,1825,64474
4422,Bahrain,BHR,1826,64474
4423,Bahrain,BHR,1827,64474
4424,Bahrain,BHR,1828,64474
4425,Bahrain,BHR,1829,64474
4426,Bahrain,BHR,1830,64474
4427,Bahrain,BHR,1831,64474
4428,Bahrain,BHR,1832,64474
4429,Bahrain,BHR,1833,64474
4430,Bahrain,BHR,1834,64474
4431,Bahrain,BHR,1835,64474
4432,Bahrain,BHR,1836,64474
4433,Bahrain,BHR,1837,64474
4434,Bahrain,BHR,1838,64474
4435,Bahrain,BHR,1839,64474
4436,Bahrain,BHR,1840,64474
4437,Bahrain,BHR,1841,64474
4438,Bahrain,BHR,1842,64474
4439,Bahrain,BHR,1843,64474
4440,Bahrain,BHR,1844,64474
4441,Bahrain,BHR,1845,64474
4442,Bahrain,BHR,1846,64474
4443,Bahrain,BHR,1847,64474
4444,Bahrain,BHR,1848,64474
4445,Bahrain,BHR,1849,64474
4446,Bahrain,BHR,1850,64474
4447,Bahrain,BHR,1851,64472
4448,Bahrain,BHR,1852,64471
4449,Bahrain,BHR,1853,64469
